"Order Type","Friend's ID(Spot)","Friend's sub ID (Spot)","Commission Asset","Commission Earned","Commission Earned (USDT)","Commission Time","Registration Time","Referral ID","Convert date","Convert ratio","Distributed commission","Convert Asset","note"
"spot","164927115","","ETH","0.00014263","0.51992600","2024-03-31 02:43:57","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","ETH","0.00003277","0.11945600","2024-03-31 02:43:57","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.58066100","0.59221600","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.25829200","0.26343200","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.24719400","0.25211300","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.05549000","0.05659400","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.27766700","0.28319300","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","1.26786900","1.29310000","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.05549000","0.05659400","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.05518000","0.05627800","2024-03-30 01:28:16","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.06110100","0.06231700","2024-03-30 01:24:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","KAVA","0.09117100","0.09298500","2024-03-30 01:24:36","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.25540689","0.25540700","2024-03-27 13:09:52","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00005220","0.03029700","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.06632137","0.06632100","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00000324","0.00188000","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.33787995","0.33788000","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00005221","0.03030300","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00003785","0.02196800","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00005221","0.03030300","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00000318","0.00184600","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.16509360","0.16509400","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00000329","0.00191000","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.11060440","0.11060400","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04741957","0.04742000","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00005220","0.03029700","2024-03-26 08:19:33","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.09711203","0.09711200","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.30211281","0.30211300","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04813829","0.04813800","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.10374111","0.10374100","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00236830","0.00236800","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.01637217","0.01637200","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04814409","0.04814400","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00242008","0.00242000","2024-03-26 08:16:19","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.06885134","0.06885100","2024-03-26 08:16:10","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00104095","0.00104100","2024-03-26 08:16:10","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.07866600","0.07866600","2024-03-26 08:16:10","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.23540318","0.23540300","2024-03-26 08:16:10","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.23584930","0.23584900","2024-03-26 08:16:10","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04575445","0.04575400","2024-03-26 08:14:35","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.16667693","0.16667700","2024-03-26 08:14:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.05830424","0.05830400","2024-03-26 08:14:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.29125976","0.29126000","2024-03-26 08:14:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.05830424","0.05830400","2024-03-26 08:14:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","ETHFI","0.10161800","0.30698800","2024-03-19 13:10:36","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","ETHFI","0.07641500","0.23085000","2024-03-19 08:46:18","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","ETHFI","0.01488000","0.04495200","2024-03-19 08:46:18","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","ETHFI","0.00954800","0.02884500","2024-03-19 08:46:17","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.05766000","0.02041200","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.20987000","0.07429400","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.01984000","0.00702300","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.20987000","0.07429400","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.43865000","0.15528200","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.53599000","0.18974000","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.26226000","0.09284000","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","LRC","0.05239000","0.01854600","2024-03-19 07:19:34","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.01391637","0.01391600","2024-03-18 07:44:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.05958905","0.05958900","2024-03-18 07:44:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.03407065","0.03407100","2024-03-18 07:44:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04700096","0.04700100","2024-03-18 07:44:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.03100000","0.03967700","2024-03-17 07:26:37","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.05824900","0.07455300","2024-03-17 07:26:37","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.17456100","0.22342100","2024-03-17 07:26:37","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00053940","0.00284400","2024-03-17 07:22:42","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00880710","0.04644000","2024-03-17 07:22:42","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00709900","0.03743300","2024-03-17 07:22:42","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00585280","0.03086200","2024-03-17 07:22:42","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00137640","0.00725800","2024-03-17 07:22:42","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.01395620","0.07359100","2024-03-17 07:22:11","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.05296040","0.27926000","2024-03-17 07:22:09","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00753610","0.03973800","2024-03-17 07:22:09","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00150660","0.00794400","2024-03-17 07:22:09","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00527000","0.02778900","2024-03-17 07:22:09","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.08577080","0.45226900","2024-03-17 07:22:08","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00063550","0.00335100","2024-03-17 07:21:50","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00975260","0.05142500","2024-03-17 07:21:10","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.05637970","0.29729000","2024-03-17 07:21:10","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00047430","0.00250100","2024-03-17 07:21:10","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00009610","0.00050700","2024-03-17 07:20:09","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00073780","0.00389000","2024-03-17 07:20:07","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00056420","0.00297500","2024-03-17 07:20:04","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00049290","0.00259900","2024-03-17 07:20:04","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.00700290","0.03692600","2024-03-17 07:20:04","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","GNS","0.05513970","0.29075200","2024-03-17 07:20:04","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00174940","0.00174900","2024-03-17 07:13:07","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00504997","0.00505000","2024-03-17 07:13:06","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.60637548","0.60637500","2024-03-17 07:13:06","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01549690","0.01549700","2024-03-17 07:10:55","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.97742047","0.97742000","2024-03-17 07:10:55","2023-02-18 03:31:00","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.00350300","0.00265900","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.19774900","0.15013100","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.11439000","0.08684500","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.00344100","0.00261200","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.06193800","0.04702300","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.18786000","0.14262300","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.13739200","0.10430800","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","PIXEL","0.18786000","0.14262300","2024-03-17 06:41:56","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.00055800","0.00071400","2024-03-17 06:05:28","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.03100000","0.03967700","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.02356000","0.03015400","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.01264800","0.01618800","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.00195300","0.00250000","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.03100000","0.03967700","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.06519300","0.08344100","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.00167400","0.00214300","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.05471500","0.07003000","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.03100000","0.03967700","2024-03-17 06:05:27","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","ARB","0.10571000","0.18354400","2024-03-17 06:05:12","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","ARB","0.26226000","0.45536200","2024-03-17 06:05:12","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.00260400","0.00333300","2024-03-17 04:28:55","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.07917400","0.10133500","2024-03-17 04:28:25","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.04836000","0.06189600","2024-03-17 04:28:25","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.01388800","0.01777500","2024-03-17 04:28:25","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.07374900","0.09439100","2024-03-17 04:28:25","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","XAI","0.03100000","0.03967700","2024-03-17 04:28:15","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.09476503","0.09476500","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00253179","0.00253200","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00237596","0.00237600","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00245641","0.00245600","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00261223","0.00261200","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04768887","0.04768900","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00253516","0.00253500","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00245622","0.00245600","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.09048397","0.09048400","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00237727","0.00237700","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.11379625","0.11379600","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04801534","0.04801500","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00285071","0.00285100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04976410","0.04976400","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00261407","0.00261400","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00269297","0.00269300","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.21682050","0.21682100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00269086","0.00269100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00498894","0.00498900","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00277185","0.00277200","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00300838","0.00300800","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.07773964","0.07774000","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00292955","0.00293000","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00308718","0.00308700","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.02317709","0.02317700","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00625082","0.00625100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.08717118","0.08717100","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00561784","0.00561800","2024-03-12 13:26:06","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","2.01345000","0.54846400","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.64077000","0.17454600","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.20336000","0.05539500","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.03472000","0.00945800","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.01860000","0.00506700","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.02232000","0.00608000","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.09393000","0.02558700","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.09424000","0.02567100","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.03038000","0.00827600","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.27962000","0.07616800","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.39525000","0.10766600","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.14260000","0.03884400","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","0.27869000","0.07591500","2024-03-12 13:24:08","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","2.86068000","0.77924900","2024-03-12 13:24:04","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","VANRY","3.14123000","0.85567100","2024-03-12 13:24:03","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02773937","0.02773900","2024-03-12 13:22:49","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.44528563","0.44528600","2024-03-12 13:22:49","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00816815","0.00816800","2024-03-12 13:22:49","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02390229","0.02390200","2024-03-12 13:22:41","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00493816","0.00493800","2024-03-12 13:22:41","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.99596968","0.99597000","2024-03-12 13:22:41","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.16594494","0.16594500","2024-03-12 13:22:41","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02373842","0.02373800","2024-03-12 13:22:41","2024-03-12 13:22:00","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01147000","0.02254300","2024-03-07 00:15:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.03716900","0.07305200","2024-03-07 00:15:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01019900","0.02004500","2024-03-07 00:14:38","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.03509200","0.06897000","2024-03-07 00:14:38","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.05490100","0.10790200","2024-03-07 00:14:04","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01168700","0.02297000","2024-03-07 00:14:04","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00598300","0.01175900","2024-03-07 00:13:57","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00229400","0.00450900","2024-03-07 00:13:57","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.08562200","0.16828100","2024-03-07 00:13:57","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00598300","0.01175900","2024-03-07 00:13:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01019900","0.02004500","2024-03-07 00:13:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.06513100","0.12800800","2024-03-07 00:13:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.03112400","0.06117100","2024-03-07 00:13:18","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00206158","0.00206200","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00253764","0.00253800","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01549741","0.01549700","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00259081","0.00259100","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00232725","0.00232700","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01565609","0.01565600","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00269687","0.00269700","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00275007","0.00275000","2024-03-06 18:46:37","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00232616","0.00232600","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.04117163","0.04117200","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00681830","0.00681800","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00280164","0.00280200","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00274846","0.00274800","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00237931","0.00237900","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01565058","0.01565100","2024-03-06 18:46:28","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
